"","SYMBOL","DESC","GSM3688814_p.15.06.2016_01_AS6.ga.cel","GSM3688815_p.15.06.2016_02_AS2.ga.cel","GSM3688816_p.15.06.2016_03_AS3.ga.cel","GSM3688817_p.15.06.2016_04_AS5.ga.cel","GSM3688818_p.15.06.2016_14_AS7.ga.cel","GSM3688819_p.15.06.2016_05_S15.ga.cel","GSM3688820_p.15.06.2016_07_S10.ga.cel","GSM3688821_p.15.06.2016_09_S29.ga.cel","GSM3688822_p.15.06.2016_10_S22.ga.cel","GSM3688823_p.15.06.2016_11_S17.ga.cel","GSM3688824_p.15.06.2016_12_S19.ga.cel","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"16676764","CD55","CD55 molecule (Cromer blood group)",8.74008459677739,7.86668525223386,8.23112345055258,8.11187445892717,8.24275327096042,7.79216663551832,8.71769056805168,6.3853703189577,8.04320520841133,6.9643682164358,8.11187445892717,0.569391638173282,7.92792694870486,1.43088999121916,0.171307264664258,0.456642253845412,-5.19275981320824
"16949499","FLJ42393","uncharacterized LOC401105",6.56577838851737,5.5582318793162,5.94583160183913,5.59484107479148,5.23366834919228,5.99652979271512,7.45492035956078,6.30179742989421,7.15901917246726,5.6429503106786,5.57113778012737,-0.574722215509265,6.09315510355453,-1.43069571776093,0.17136212583891,0.456642253845412,-5.19300936849749
"16751209","LETMD1","LETM1 domain containing 1",6.83208601615061,5.88282185603367,6.34349498030111,6.47092408133115,5.70781451854186,6.64063653692451,7.39338972476858,6.09382540973581,7.4577300871602,6.42212154113332,6.47092408133115,-0.499009606370582,6.519615348492,-1.43044657609878,0.171432502377366,0.456642253845412,-5.1933293670888
"17019831","MUT","methylmalonyl-CoA mutase",8.11202178241744,7.72367201487976,8.15941232882558,7.99410930519427,7.23798581831426,8.31308739839345,9.41718324925097,7.21932004192436,9.60981801718078,8.03600166343602,8.06035768064728,-0.597187758545883,8.17117902731492,-1.43039859592012,0.171446058342601,0.456642253845412,-5.19339098812371
"16820076","TMEM208","transmembrane protein 208",8.93596180552708,8.45991546977468,8.60708496683007,8.78361611121475,8.95478772245404,9.36154498975593,10.1621141634196,8.16998538406193,9.94394581703825,8.87914524940516,9.09258089102496,-0.519946200624188,9.03188023368241,-1.43014693795184,0.171517174297462,0.456642253845412,-5.19371416697457
"16811437","HEXA","hexosaminidase subunit alpha",8.85440059837557,7.60506742189867,8.32197616758781,8.33503778140299,8.04468407691215,8.70720280640698,9.48232254611811,7.79466306283471,9.66591677980686,8.48576319091364,8.48576319091364,-0.53803872026355,8.52570887483374,-1.4291171372797,0.171808436980298,0.457029375919186,-5.19503618134202
"16965286","TAPT1-AS1","TAPT1 antisense RNA 1 (head to head)",4.56198159791732,4.29525364006248,4.43745553759505,4.53777049801473,4.17402859458151,5.08585679406907,5.09362189893704,4.501835354065,5.19893662380188,4.56542166428292,4.45117831440426,-0.414843801292478,4.62757641070284,-1.42906768164662,0.171822434896691,0.457029375919186,-5.19509965200086
"16824639","ACSM2B","acyl-CoA synthetase medium chain family member 2B",4.31319678283461,4.10436128592002,4.0222614964346,4.41910021045615,4.92446647095654,5.07175776038287,5.1289667075381,4.48770823678519,4.58589867288088,4.86409219634734,4.55345573239813,-0.425302635068366,4.58866050481222,-1.42897253003388,0.171849369222748,0.457029375919186,-5.19522176349277
"16855436","LOC105372133","uncharacterized LOC105372133",4.93388857807977,5.2945192510305,6.37633904223559,6.0248839008585,5.23633063154626,5.45070314916654,4.6510641673599,5.29001310225011,4.29698482248603,5.26593550586778,5.43457132721233,0.508313601693005,5.2959303161903,1.42860293478899,0.171954022387972,0.457029375919186,-5.19569601920775
"16711797","NUDT5","nudix hydrolase 5",7.80273894979358,7.0891341135373,7.68335122610646,7.5533985206659,7.41055296011613,8.0841465477717,8.33264615437739,7.03003587478858,9.03505812232594,7.77613108292909,7.81929531284745,-0.505050361796154,7.78331716956905,-1.42833867005923,0.172028882538775,0.457029375919186,-5.19603505962822
"16710769","PWWP2B","PWWP domain containing 2B",6.01227590768009,4.66935053245908,5.50999877670685,5.60308682029941,4.99528580292457,5.48528891695724,6.69674956354178,5.16774681274604,6.61539340166708,5.69259405625553,5.6667356589436,-0.529418500337876,5.64677329547103,-1.42818406322242,0.17207269147979,0.457029375919186,-5.19623339131455
"16932446","CCDC188","coiled-coil domain containing 188",6.08933024224056,6.3798506759044,6.15720397045207,6.32115463606908,6.33480585513825,5.42712711044043,5.38278239967137,5.88109777731546,6.17729886726464,6.12039860969547,6.06670563417694,0.413900676200147,6.03070507076079,1.42800399246843,0.172123727307735,0.457029375919186,-5.19646436767933
"16737749","MIR3160-1","microRNA 3160-1",6.82536860753476,6.66923240208891,7.73296371838568,6.93442389813033,7.79234549509799,7.39585833579544,5.4023338423881,7.12110325389697,5.44684694755778,6.79658382902892,7.27646744664078,0.6176678816962,6.85395707059506,1.42749870970485,0.17226700116873,0.457131800805813,-5.19711237341645
"17113293","ACSL4","acyl-CoA synthetase long chain family member 4",7.85419306258994,6.87929484911504,7.03824335503985,7.14454789491983,6.19209637414707,7.9626171938331,8.49953914526979,6.88956289653492,7.35478734712458,6.92446867874358,7.75760601856741,-0.543088439516551,7.31790516508046,-1.4273503930638,0.172309075142167,0.457131800805813,-5.19730255039273
"16798434","SNORD115-45","small nucleolar RNA, C/D box 115-45",8.19083787990149,7.03232814779233,9.40678313149204,8.85179895589206,6.16168586931132,6.76335326171984,4.13507614633087,9.34620707867047,3.16264628226572,8.22685682251963,7.84995360210155,1.34800459794317,7.19341156163612,1.42728303852143,0.17232818483078,0.457131800805813,-5.19738890982122
"17078893","LOC101929709","uncharacterized LOC101929709",6.46221388996821,5.4364044491674,6.17055492806817,6.17055492806817,5.83297430067778,6.71457158947956,7.20771058977477,5.94667127993751,7.25779635771201,5.96204629086532,6.03421378791181,-0.505961150090221,6.29051930833006,-1.42693245713317,0.172427679038051,0.457295484452853,-5.19783836139892
"17056326","MIR550B1","microRNA 550b-1",4.64027402705598,6.59938610636464,6.3626111233867,7.4468085952701,5.4294996589431,5.52586766246709,3.76023513920589,5.20446662453073,3.88780212636784,7.22435705810507,5.81994492181816,0.858603646788304,5.62738664031957,1.42659868884957,0.172522445375998,0.457295484452853,-5.19826617950414
"16712960","MTPAP","mitochondrial poly(A) polymerase",7.00144790326905,6.84423608641006,6.75069918365835,6.70279970876866,5.48505975258302,7.36904955269639,7.74810884803248,6.57794390609824,7.45072097137691,6.57452397245993,6.72111888292525,-0.516729161993705,6.83870079711621,-1.42658492167777,0.172526355183384,0.457295484452853,-5.19828382436386
"17023239","SERINC1","serine incorporator 1",9.05890140155746,8.58448124208459,8.70313513545718,8.86808471916064,8.30472834288353,9.26867290692045,9.98491997985099,8.17863434716117,10.091222075535,8.92182579140428,8.9164231470938,-0.523083539765601,8.98918446264628,-1.42631483999249,0.17260307167642,0.457365726195921,-5.19862995132822
"16798142","SNHG14","small nucleolar RNA host gene 14",7.06116528897438,6.42001601231847,7.27742104507424,7.26592459241384,6.3872595131459,7.58732093470654,7.82918134712586,7.02211200805606,7.79534538300538,6.95008718316399,6.9144031591318,-0.467384378812908,7.13729422428331,-1.42545484747717,0.172847537734329,0.457784705748064,-5.19973175146198
"16901027","REV1","REV1, DNA directed polymerase",6.11747753282957,5.04553070598916,5.79730445318112,5.89657723001512,5.60694539692488,6.57045383358565,7.22868771332118,5.43100545472264,6.27808646130075,5.75624916971468,5.96504787714446,-0.512154687843595,5.97212416624811,-1.42463780932275,0.173080055520692,0.458128962124675,-5.20077804666536
"16877133","PQLC3","PQ loop repeat containing 3",8.06316405521733,7.52443488382353,7.54632603526957,7.55315999208758,6.58612318889751,8.3419349836086,8.72580046531184,6.80561807293804,9.05069918942689,7.6269258563809,7.70307062511497,-0.587699901071105,7.77520521346152,-1.42370626886423,0.173345470956449,0.458633094431782,-5.20197041051875
"17121434","LOC400499","vitellogenin",7.1234660684753,6.11324321318001,6.75093651565049,6.49790674596537,5.82523897800906,6.84049745791787,6.59830525563432,6.90185819772857,8.02479470730176,6.79067720423757,6.62511309083562,-0.501382681353242,6.73563976681236,-1.42358327090535,0.173380540504113,0.458633094431782,-5.20212780205512
"16818724","CNEP1R1","CTD nuclear envelope phosphatase 1 regulatory subunit 1",8.66743224404864,7.07123847454423,8.03195359168425,8.00372004204134,7.1620422301876,8.25824427902306,8.84911926945206,7.55481071276339,9.22460572059528,8.07711267704707,8.05980541500687,-0.550005695813411,8.08728042330853,-1.42348915131924,0.173407380079101,0.458633094431782,-5.20224823297941
"17012262","RNF217","ring finger protein 217",6.34623682946489,5.47362189649986,5.72109179649972,5.86457591439313,5.17037038425709,5.93059612584109,7.09846387379314,5.80705822795157,7.09258031107137,5.97469453356573,5.55187845096182,-0.527365889641187,6.0028334858454,-1.42284065802316,0.173592399717712,0.458764360595425,-5.20307784759965
"17072580","NSMCE2","NSE2 (MMS21) homolog, SMC5-SMC6 complex SUMO ligase",6.35379005986992,5.52861664933689,6.06398149196047,5.98254303028907,5.50281002558143,6.05516230874927,6.77679963427417,5.84895126832672,7.34132548185388,6.16876495747293,6.04685181240914,-0.486627659106793,6.15178152001126,-1.42262887685945,0.173652857281745,0.458764360595425,-5.20334871534426
"16953735","PRKAR2A","protein kinase cAMP-dependent type II regulatory subunit alpha",7.83808637839894,6.89362805593186,7.25708929340936,7.44281814662951,6.6461316847298,7.77573614921012,8.29924452649841,7.03925483337761,8.5957036704089,7.33133905187828,7.3301036949248,-0.513012942563131,7.49537595321796,-1.42254286065398,0.173677417400463,0.458764360595425,-5.20345872106893
"16983286","TRIO","trio Rho guanine nucleotide exchange factor",8.74468934612937,7.83421291092115,8.10192168482923,8.07029278982918,7.36821209833918,8.23717980996427,9.49669043334292,8.32159623109245,9.03364734339629,7.97131106090096,8.16499709312752,-0.513704562627781,8.30406825471568,-1.42253642907221,0.17367925391742,0.458764360595425,-5.20346694618336
"16989243","UBE2B","ubiquitin conjugating enzyme E2 B",7.64184825095715,6.7057742557454,7.08076338405889,7.09439419523681,6.76430986391362,7.13553940317018,8.17381523765895,6.73784190446583,8.3739449121208,7.70626048239476,7.24846732900819,-0.505226888154078,7.33299629261187,-1.42240480548611,0.173716842083252,0.458764360595425,-5.20363526848651
"16952639","HIGD1A","HIG1 hypoxia inducible domain family member 1A",9.08597867699006,8.14367476534978,8.57527562372319,8.37163834567858,8.29340638099743,9.1814424574996,9.67544590030294,7.74926425361563,10.1791912000658,8.75701237954241,8.82796056452989,-0.567724700711578,8.80366277711776,-1.42232330860661,0.17374011873744,0.458764360595425,-5.2037394819677
"17008105","TBC1D22B","TBC1 domain family member 22B",6.9558136951398,6.19866158283328,6.97649236315039,6.93004398406763,5.91869810224946,6.67855088593577,7.69258743355422,6.53215013679507,7.42705087815753,6.93004398406763,7.18767673275954,-0.478734729723516,6.85706997988276,-1.42230127876364,0.173746411207668,0.458764360595425,-5.20376765166426
"16963674","ZNF141","zinc finger protein 141",6.21152693417846,6.05900425226976,6.19552924125724,5.92861227270936,5.92715906001691,6.71880530031593,7.51462177379794,5.96482432967968,7.25172772861788,6.21054403457794,5.76520017288911,-0.506587537893403,6.34068682730093,-1.42223604712044,0.173765044668977,0.458764360595425,-5.20385106180216
"16863307","VASP","vasodilator stimulated phosphoprotein",7.50130830286978,6.49684560407649,6.61389902695824,6.85112179709297,6.26022784333681,7.58125638226388,7.46257506306802,6.74937855717713,8.03761666291027,6.84488819969661,6.75730525766936,-0.494156172264025,7.01422024519269,-1.42162300119967,0.173940241411021,0.458844355233844,-5.20463480513872
"17086981","BARX1-DT","BARX1 divergent transcript",7.70041910935776,8.41984254562374,7.73817371705769,7.67605791046356,7.74378466242324,7.00148840992994,6.80442147146151,7.76766436075784,6.67117210942918,7.91041140818294,8.0381467470895,0.490104837843376,7.58832567743427,1.42156911511042,0.173955647915965,0.458844355233844,-5.20470368292214
"16788576","SNORD113-3","small nucleolar RNA, C/D box 113-3",5.73436693817597,5.6897178571366,6.15321265936227,5.82628448046859,5.43700016775076,6.4419006043841,6.83691238513789,5.39372902834022,5.78953491946753,6.18273242062251,6.81137785644685,-0.474581448487679,6.02697902884484,-1.42110695078806,0.17408783052402,0.458960732825231,-5.20529434387233
"16937563","BRK1","BRICK1, SCAR/WAVE actin nucleating complex subunit",7.55640219572666,7.06696906858048,7.41481965457484,7.65497366315472,7.66376863854449,7.97793806610504,8.41037027922573,6.85740148541139,9.07813206739356,7.76398686554608,7.87109273837098,-0.521766939559227,7.75598679296672,-1.42092153703212,0.17414088335882,0.458960732825231,-5.20553126711148
"16976480","SYT14P1","synaptotagmin 14 pseudogene 1",3.13276759862941,3.33057007037381,3.22322109309051,3.49726500569897,4.08215039542518,4.56947783060024,4.46725915332672,3.10495052381357,3.68837231988412,4.36776444761787,3.49726500569897,-0.495986714180009,3.72373304037813,-1.41999006528616,0.174407607177077,0.459360726602612,-5.20672114945272
"16891616","MRPL44","mitochondrial ribosomal protein L44",6.56350295237965,5.7814936614049,6.12134035773568,6.34814303211465,5.99536647578776,6.89227357291681,6.90722041556499,5.65213030238486,7.32279548047789,6.42400544733223,6.6409521027675,-0.477926924356188,6.42265670916972,-1.41983140586854,0.174453072001168,0.459360726602612,-5.20692376459156
"16780896","LIG4","DNA ligase 4",5.80444529441148,5.28923335173732,5.78785659633145,5.60235120475368,5.53887232988895,6.30507606283754,5.84996468429108,5.63748871670084,6.46967029072224,5.46396421726761,6.53490534732475,-0.438959797766105,5.8439843723879,-1.41933221039931,0.174596182629895,0.459360726602612,-5.20756114572951
"17094064","SHB","SH2 domain containing adaptor protein B",6.80717540028439,5.79907747219043,5.94164692854705,5.96870324469654,5.16142717948382,6.3293479413683,6.44509219726721,6.00022332009319,7.37897060287099,5.90228911757886,6.64322078827777,-0.514251282868943,6.21610674478714,-1.4191850177712,0.174638398478909,0.459360726602612,-5.20774905079777
"17097603","WHRN","whirlin",7.43057182595233,6.50969341705554,6.73009064523356,6.60341729250363,6.61748112411531,6.89803565023289,7.91231717687867,6.76346609929729,7.92297466294353,7.02039313039548,6.99854602499289,-0.474371263151389,7.03699882269101,-1.4190560257729,0.174675401113696,0.459360726602612,-5.207913708733
"16827850","VAC14","Vac14, PIKFYVE complex component",7.79431327006972,6.77468172459774,7.62257270523881,7.66774281421506,6.13752314880796,7.51209735145451,8.20254186116666,7.2481216942079,8.97755426902804,7.39215553575807,7.3392146207088,-0.579247489468143,7.51531990865939,-1.41882906988411,0.174740521198758,0.459360726602612,-5.20820338932867
"16764019","DDX23","DEAD-box helicase 23",7.74573355119731,6.70825792117761,7.22286279966082,7.49475588924842,7.09077758056728,7.89702808851232,7.935868390537,6.95723147107208,8.49641687386129,7.4952593119862,7.58751233707845,-0.47574186380427,7.51197311044534,-1.41874835822712,0.174763684439794,0.459360726602612,-5.20830639898788
"17124068","NAIP","NLR family apoptosis inhibitory protein",6.9128785200096,6.67112708210799,7.25533620539934,6.79703663489879,6.62891183913617,7.54201394781685,7.6286672475545,6.07206777707035,9.03755391461276,7.11813721096312,7.30316086117748,-0.597208770222136,7.17880829461336,-1.41857508954609,0.174813418860036,0.459360726602612,-5.20852752091832
"17054040","UBE3C","ubiquitin protein ligase E3C",7.13278910958197,6.29430017872681,6.50201603551083,6.6029039475276,5.99886750190044,6.99261890326054,7.72296396813723,6.33919756203972,7.68043763223993,6.60457669421481,6.67217275945366,-0.495819231908122,6.77662220841759,-1.41833999092601,0.174880919194466,0.45944802839722,-5.20882751568646
"16860508","DPY19L3","dpy-19 like C-mannosyltransferase 3",7.09195587225874,6.10641673888404,6.6421168345049,6.6421168345049,5.64576112852363,7.09235132378381,7.43539389346361,6.44243111649115,7.63239143646996,6.40297016738048,6.59270389306371,-0.507366823373546,6.70241902175718,-1.41771334001729,0.175060943974881,0.459733522689846,-5.20962695893066
"16834370","MLX","MLX, MAX dimerization protein",8.8188158291524,7.85205056016021,8.440559568455,8.76753079214902,7.54437293772301,8.80800546770801,9.20659425483407,8.12332482012066,9.28279395523113,8.6729613201453,8.53903245164196,-0.487452774085597,8.55054926884734,-1.41757343254955,0.175101157349528,0.459733522689846,-5.20980540722957
"16833802","STARD3","StAR related lipid transfer domain containing 3",7.08721754295934,6.57350733715553,7.01163705175833,7.07360189681889,6.41457643197789,7.37363682113418,7.88347495898456,6.55838320570208,8.24641527485621,6.84386918263069,7.07360189681889,-0.497788837887108,7.10362923643605,-1.41723943278269,0.175197188833405,0.459733522689846,-5.21023136028979
"16776048","FKSG29","FKSG29",7.0465437323526,6.24107919358678,7.41634929631875,6.81110618603171,6.27049602646589,7.52593810423708,7.91288623579311,6.74779430935729,8.66015852003821,6.3551566111161,6.87927562900317,-0.589753347973019,7.07879853130006,-1.41714506310328,0.175224329752002,0.459733522689846,-5.21035169682011
"17017244","BAG6","BCL2 associated athanogene 6",8.95876821426296,8.32280431584108,8.63838456738363,8.38343391885138,8.16586110602479,8.9762565242913,9.86409548271149,8.15559727909687,9.66313150173463,8.65218000903197,8.65951149250018,-0.50127829042164,8.76727494652093,-1.41684373088319,0.175311016499858,0.459733522689846,-5.21073590256003
"17031887","BAG6","BCL2 associated athanogene 6",8.95876821426296,8.32280431584108,8.63838456738363,8.38343391885138,8.16586110602479,8.9762565242913,9.86409548271149,8.15559727909687,9.66313150173463,8.65218000903197,8.65951149250018,-0.50127829042164,8.76727494652093,-1.41684373088319,0.175311016499858,0.459733522689846,-5.21073590256003
"17034357","BAG6","BCL2 associated athanogene 6",8.95876821426296,8.32280431584108,8.63838456738363,8.38343391885138,8.16586110602479,8.9762565242913,9.86409548271149,8.15559727909687,9.66313150173463,8.65218000903197,8.65951149250018,-0.50127829042164,8.76727494652093,-1.41684373088319,0.175311016499858,0.459733522689846,-5.21073590256003
"16878358","GPN1","GPN-loop GTPase 1",7.59811228920685,7.04496433661475,7.46437663401592,7.36015366304314,7.00641377932092,7.97851987846692,8.15299965712721,6.89886811717846,8.91134498400493,7.50239781542072,7.38792518954512,-0.510538466516914,7.57327966763136,-1.41664964886551,0.175366868211965,0.459733522689846,-5.21098332840363
"16697971","LMOD1","leiomodin 1",8.12047388842662,6.78923041577359,6.95058397690454,6.97438449018944,7.40296805605226,7.57417426042827,7.55074936457286,7.39712834811281,8.97736402168583,7.9206816817013,7.23606035332949,-0.528498172835809,7.535799896107,-1.41631186620379,0.17546410781532,0.459867366192094,-5.21141388899304
"16699021","INTS7","integrator complex subunit 7",6.55335576326285,5.45962956343417,5.89320551199048,5.73404252966045,5.95868584469,6.39086377187244,7.31036265335404,6.0034856273042,7.59305963615659,5.70481126262603,5.85011872226779,-0.555666436322594,6.22287462605628,-1.41562642788312,0.175661564406095,0.460116079556383,-5.21228735167845
"16900276","TRIM43B","tripartite motif containing 43B",5.54705808410555,5.26497625127562,5.53293329915513,5.54705808410555,5.32392405884631,5.16378645526524,6.38577790222115,6.45583115253614,5.54705808410555,5.72328859906354,6.05078349284188,-0.444564325507952,5.68567958759288,-1.41550914782952,0.17569536782829,0.460116079556383,-5.21243677046549
"16749398","STK38L","serine/threonine kinase 38 like",8.56361362437453,6.79663362345973,7.65539252372206,7.42511183840724,7.62895471642739,7.87331477681263,8.53586313266165,7.91401097686897,9.2110652957638,7.89433482265355,7.50968045283606,-0.542436977654591,7.90981598036251,-1.4154280124675,0.175718756434581,0.460116079556383,-5.21254013409687
"16937795","MKRN2","makorin ring finger protein 2",8.32110955163192,7.12610961132302,7.66031514480391,7.62588354401177,7.21545708730205,8.24414568308812,8.94539271076557,7.0871230153853,9.24878225773877,7.65025768894489,7.79640659650549,-0.572243004256826,7.90190753559098,-1.41348894217712,0.176278481295516,0.461098400104156,-5.21500908242209
"16788751","MIR1185-2","microRNA 1185-2",7.89431183903164,7.88351260912135,7.43707021998291,7.74186361160151,7.05243915213293,7.43707021998291,5.91948763988606,7.89992082789595,5.98940511231226,7.24302594183538,7.69193648208589,0.571698449040989,7.29000396871534,1.41341343626942,0.176300305918666,0.461098400104156,-5.21510516855034
"16932300","UFD1","ubiquitin recognition factor in ER associated degradation 1",7.56547327857203,7.13197111359375,7.40125676436849,7.49906349526418,6.94546225946718,7.76680956291833,8.33921373470666,6.87443340516954,8.69772505490784,7.62282669349925,7.50351836404708,-0.492109086954992,7.57706852059221,-1.41329439403926,0.176334718982239,0.461098434108064,-5.21525664940609
"16984141","WDR70","WD repeat domain 70",7.95856945594388,6.72056102408811,7.45755467575696,7.29530188366859,6.42622458965147,7.73045105442988,7.84583531747979,7.09718052177162,8.54330353338915,7.40437551026344,7.45755467575696,-0.508141109693339,7.44881020383635,-1.41201551572224,0.176704766206519,0.461478217640614,-5.2168833967308
"16986913","VCAN","versican",11.1935884217376,9.572449938691,10.4984753433624,10.393165604703,10.4775801022028,9.32450871770182,10.4024640435677,9.33706637818018,10.9926147109442,9.4248481567815,9.79323997582002,0.547928218306796,10.1281819448811,1.41195961465326,0.176720955770611,0.461478217640614,-5.21695447757237
"17122492","MIR4435-2HG","MIR4435-2 host gene",9.3994874569771,8.16276878538571,9.21276308003748,9.12240448410139,7.98900793807059,8.94030928763631,9.82338414639023,8.89283097372861,9.91029212496488,9.08039055722851,9.06768666503937,-0.508529276916862,9.05466595450547,-1.41046284488911,0.177154886344838,0.461961108149805,-5.21885688263249
"16668891","LRIG2","leucine rich repeats and immunoglobulin like domains 2",6.19697324486007,5.22725909983747,5.74071683854271,5.75552134276089,5.24940924778134,6.39978640736588,6.7083445861881,5.41053583385485,6.86742192632672,5.64343082963857,5.76112439724493,-0.49779804201335,5.90550215949105,-1.41015594105005,0.177243968399371,0.461961108149805,-5.21924676703917
"16982426","YTHDC1","YTH domain containing 1",8.74217077565083,7.91752222818217,8.16386306255126,8.34491040378541,7.42857185778279,8.53030525970381,9.29443426465452,8.04013734610385,9.33552552087045,8.18375461289062,8.33123906369462,-0.499825012395823,8.39203949053367,-1.41012611254438,0.177252628380648,0.461961108149805,-5.21928465707201
"16682631","EMC1","ER membrane protein complex subunit 1",8.2170166708102,7.1341533735845,7.78278964181737,7.70229315700935,7.53504781221243,8.11681245867091,8.84384096174485,7.26538024682197,9.08288409826199,7.87390518625894,7.94491191647026,-0.513695680284718,7.95445777487843,-1.40957097509901,0.177413861936602,0.462117257170271,-5.21998971434241
"17084280","NFX1","nuclear transcription factor, X-box binding 1",7.85902005999962,6.74134901147269,7.43325791894522,7.42981198065375,7.15595258621625,7.91803926202892,8.80616162870815,7.11564045695258,8.4639457663379,7.39149784412752,7.35586742988845,-0.517980419883083,7.60641308593919,-1.40912638979519,0.177543072951468,0.462208881370461,-5.2205542091597
"16888009","LINC01117","long intergenic non-protein coding RNA 1117",4.59110009984378,4.41209534870436,4.63257839052886,4.40647929286842,4.22600998283501,5.4358567551181,6.03377979854527,4.32407924652011,5.13065683237762,4.58699577826547,4.22293091060795,-0.502063930616336,4.72750567601954,-1.40910738132071,0.177548599142938,0.462208881370461,-5.2205783413593
"17083144","SMARCA2","SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 2",6.74564765114815,6.4671735779737,6.55919164585069,6.69651138798617,6.76106662555928,7.37760101702454,8.35684671542943,6.33576651951545,7.45003268522508,6.65615146184417,6.74564765114815,-0.507756163994208,6.9228760853368,-1.40875854382352,0.177650038929201,0.462354399193303,-5.22102116315291
"16804228","SCAND2P","SCAN domain containing 2 pseudogene",6.05548368732012,5.24303669779473,6.14401928141827,6.22102535786002,5.38350177594863,6.49397245424976,5.61839947081478,6.22461525777438,7.49650366361307,6.05548368732012,6.05548368732012,-0.514663010113686,6.09013863831218,-1.40789171897533,0.177902310553145,0.462670269820404,-5.22212116216959
"16916130","TPD52L2","TPD52 like 2",8.27193289814559,7.21501901258327,7.57226641236361,7.7622764409067,7.12739439454769,7.86626170384273,9.07015263415022,7.40817283648627,8.8478839541753,7.7622764409067,7.73014414919536,-0.524370788083397,7.87579826157304,-1.40714556404454,0.17811969714614,0.462768659968608,-5.2230676119714
"16660919","MACO1","macoilin 1",8.36103548995869,7.48180982173238,8.20646620660651,8.20609261038664,7.96342987763467,8.65818109398977,9.44690192226477,7.51227382751015,9.76290749762669,8.10010805579816,8.1788862119672,-0.566109633595682,8.35255387413415,-1.40705090507755,0.178147290766787,0.462768659968608,-5.2231876530772
"16714747","RTKN2","rhotekin 2",6.40237510254466,6.26430559244563,6.24359370260079,6.45366203984158,6.00339436281377,6.30901249221944,5.15849371314679,6.87335875315691,9.25299091292987,6.91846408839355,7.5997009695285,-0.745203994846559,6.67994106632923,-1.40690252124905,0.178190552487367,0.462791351587031,-5.22337581241857
"16908433","RNF25","ring finger protein 25",6.91801626155044,6.13209404464413,6.59465895597138,6.54418773816418,6.12741223070562,6.88318574895516,7.13441300557177,6.50294098078173,7.70779685769426,6.62253958820081,6.61826151284312,-0.44824910280066,6.70777335682569,-1.4059915847091,0.178456325970793,0.463101869833184,-5.22453059659306
"16723673","TRIM44","tripartite motif containing 44",8.65519013635718,7.42483381006006,7.92534272512711,8.12450362884001,7.91065767433842,8.64762304880068,9.47199323484271,7.46985305566975,9.39645403448889,8.28395199891185,8.0903844473934,-0.551937708406658,8.30916252680273,-1.40590069909734,0.178482860307239,0.463101869833184,-5.22464577952584
"16864586","ACP4","acid phosphatase 4",3.94513050154711,3.67160415335245,4.36936301964766,3.92299161225526,3.389789178998,4.73908530131872,5.11199455565644,3.87930457560813,4.47795588268945,3.84810614444925,3.92299161225526,-0.470130652169445,4.11621059434343,-1.40572441654835,0.178534335695686,0.463145778143019,-5.22486917294954
"16785086","SNAPC1","small nuclear RNA activating complex polypeptide 1",8.61563280045624,7.89941901178327,8.09501053943741,8.24987340378537,7.50864968213539,8.74629518205836,9.22350289887164,7.7535452661921,8.92092054669973,8.15696200143148,8.50819637824974,-0.477853291397643,8.33436433737279,-1.40559076190321,0.178573371572175,0.463157405679844,-5.22503853186618
"17120508","TMEM14B","transmembrane protein 14B",6.5515136914648,6.42503273132041,6.34241237180435,6.51805804786125,6.72236095967203,7.29001571449111,8.06955254150992,6.03510814631259,7.57268491518882,6.38167733849464,6.82152383322414,-0.516551521112302,6.79363093557673,-1.40380000486556,0.179097059493552,0.464050352155267,-5.22730646610501
"17104217","ZXDB","zinc finger X-linked duplicated B",7.11067483695121,6.10281034868746,6.78978406818118,6.95592517702101,5.61256652289817,6.84212427797172,7.82058937096903,6.2933312347628,7.89641054366257,6.66742661452876,6.85023398978577,-0.547333814532305,6.81289790776543,-1.40366544296178,0.179136461094735,0.464050352155267,-5.22747679384343
"17083742","CNTLN","centlein",5.67852561877482,5.53972820895998,5.65684605046396,5.723067061151,5.02918140919001,6.04182341881999,7.00185563023515,5.48943152101086,6.72067544912481,5.16340201803465,5.79928109595991,-0.510608519156277,5.80398340742956,-1.40336642494898,0.179224042972208,0.464050352155267,-5.22785524396985
"16880527","B3GNT2","UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 2",7.14996952581385,6.67194753111722,6.57312234553346,6.7013178503362,7.02831637909599,7.62778030451929,7.10838590330264,6.54384077423437,7.76819188322172,7.03453234444594,7.49392334674988,-0.437841033032963,7.06375710803369,-1.40309576459832,0.179303348954989,0.464050352155267,-5.22819774956033
"17017924","MIR3135B","microRNA 3135b",6.7140111062149,5.32164545106248,6.75449953291864,5.92525431972624,4.66892193370389,6.37540371592184,6.61141228141482,6.42264373921335,7.03003364479942,6.23964981692292,5.91645068653124,-0.555732512075368,6.17999329349361,-1.40299426577954,0.179333096401394,0.464050352155267,-5.22832617746467
"17027089","MIR3135B","microRNA 3135b",6.7140111062149,5.32164545106248,6.75449953291864,5.92525431972624,4.66892193370389,6.37540371592184,6.61141228141482,6.42264373921335,7.03003364479942,6.23964981692292,5.91645068653124,-0.555732512075368,6.17999329349361,-1.40299426577954,0.179333096401394,0.464050352155267,-5.22832617746467
